"ammonite-spark_2.11","373","0.0019183492986485362"
"spark-stubs_2.11","74","3.805840387940407E-4"
"echo-kernel_2.12","15","7.714541425229982E-5"
"echo_2.12","107","5.503039574250579E-4"
"kernel_2.12","1592","0.008187700062990189"
"scala-kernel_2.12.6","198","0.0010183195117861032"
"channels_2.12","1633","0.008398563601076603"
"scala-kernel-api_2.12.6","210","0.0010800358140841126"
"scala-kernel-api_2.11.12","15812","0.08132155239582062"
"interpreter_2.12","1615","0.00830598920583725"
"almond-spark_2.11","410","0.0021086412016302347"
"echo-interpreter_2.11","9","4.628724855137989E-5"
"protocol_2.11","15896","0.08175356686115265"
"interpreter-api_2.11","42389","0.21800780296325684"
"scala-interpreter_2.12.6","203","0.0010440346086397767"
"echo-kernel_2.11","13","6.685935659334064E-5"
"logger_2.11","15928","0.0819181427359581"
"echo_2.11","84","4.3201431981287897E-4"
"kernel_2.11","15811","0.08131641149520874"
"channels_2.11","15912","0.08183585852384567"
"scala-kernel_2.11.12","15737","0.08093582838773727"
"interpreter_2.11","15869","0.08161470293998718"
"echo-interpreter_2.12","11","5.657330257236026E-5"
"protocol_2.12","1621","0.008336847648024559"
"interpreter-api_2.12","1900","0.009771752171218395"
"scala-interpreter_2.11.12","15792","0.08121868968009949"
"logger_2.12","1641","0.00843970850110054"
"test_2.11","46","2.3657927522435784E-4"
"scala-kernel_2.12.7","115","5.914481589570642E-4"
"scala-kernel-api_2.12.7","108","5.554469535127282E-4"
"test_2.12","81","4.165852442383766E-4"
"scala-interpreter_2.12.7","111","5.70876058191061E-4"
"ammonite-spark_2.12","575","0.0029572409112006426"
"spark-stubs_24_2.12","243","0.0012497557327151299"
"spark-stubs_20_2.11","72","3.702979884110391E-4"
"spark-stubs_24_2.11","246","0.0012651848373934627"
"scala-kernel_2.12.8","708","0.0036412635818123817"
"scala-kernel-api_2.12.8","723","0.003718408988788724"
"almond-rx_2.11","52","2.6743742637336254E-4"
"scala-interpreter_2.12.8","711","0.0036566925700753927"
"almond-rx_2.12","97","4.988737055100501E-4"
"almond-spark_2.12","410","0.0021086412016302347"
"jupyter-api_2.12","1140","0.005863051395863295"
"jupyter-api_2.11","1389","0.007143665105104446"
"kernel_2.13.0-M5","4","2.057210986095015E-5"
"interpreter_2.13.0-M5","3","1.5429082850459963E-5"
"protocol_2.13.0-M5","3","1.5429082850459963E-5"
"jupyter-api_2.13.0-M5","4","2.057210986095015E-5"
"scala-kernel-api_2.13.0-M5","4","2.057210986095015E-5"
"test_2.13.0-M5","3","1.5429082850459963E-5"
"echo_2.13.0-M5","4","2.057210986095015E-5"
"scala-interpreter_2.13.0-M5","4","2.057210986095015E-5"
"interpreter-api_2.13.0-M5","4","2.057210986095015E-5"
"scala-kernel_2.13.0-M5","4","2.057210986095015E-5"
"logger_2.13.0-M5","3","1.5429082850459963E-5"
"channels_2.13.0-M5","5","2.571513869042974E-5"
"interpreter_2.13","362","0.0018617759924381971"
"channels_2.13","369","0.001897777197882533"
"test_2.13","35","1.8000596901401877E-4"
"scala-interpreter_2.13.0","156","8.023122791200876E-4"
"scala-kernel-api_2.13.0","152","7.817401783540845E-4"
"scala-kernel_2.13.0","154","7.920262287370861E-4"
"logger_2.13","372","0.0019132063025608659"
"kernel_2.13","364","0.0018720621010288596"
"echo_2.13","35","1.8000596901401877E-4"
"interpreter-api_2.13","394","0.002026352798566222"
"jupyter-api_2.13","398","0.002046925015747547"
"protocol_2.13","367","0.0018874910892918706"
"scala-kernel_2.12.10","549","0.0028235220815986395"
"scala-kernel_2.12.9","66","3.3943980815820396E-4"
"scala-interpreter_2.13.1","243","0.0012497557327151299"
"scala-interpreter_2.12.10","561","0.0028852385003119707"
"scala-interpreter_2.12.9","64","3.291537577752024E-4"
"scala-kernel-api_2.12.9","58","2.982956066261977E-4"
"scala-kernel-api_2.12.10","557","0.0028646662831306458"
"scala-kernel-api_2.13.1","235","0.0012086115311831236"
"scala-kernel_2.13.1","235","0.0012086115311831236"
"protocol-codecs_2.12","698","0.003589833155274391"
"spark-stubs_30_2.12","24","1.234326628036797E-4"
"protocol-codecs_2.13","263","0.0013526162365451455"
