"ammonite-spark_2.11","542","0.005433420650660992"
"spark-stubs_2.11","100","0.0010024760849773884"
"echo-kernel_2.12","131","0.0013132437597960234"
"echo_2.12","1094","0.010967088863253593"
"kernel_2.12","2819","0.028259802609682083"
"scala-kernel_2.12.6","1112","0.011147534474730492"
"channels_2.12","2787","0.02793900854885578"
"scala-kernel-api_2.12.6","1137","0.011398153379559517"
"scala-kernel-api_2.11.12","3196","0.032039135694503784"
"interpreter_2.12","2795","0.02801920659840107"
"almond-spark_2.11","1659","0.016631077975034714"
"echo-interpreter_2.11","136","0.0013633675407618284"
"protocol_2.11","3263","0.03271079435944557"
"interpreter-api_2.11","18147","0.18191933631896973"
"scala-interpreter_2.12.6","1142","0.011448277160525322"
"echo-kernel_2.11","133","0.0013332932721823454"
"logger_2.11","3211","0.0321895070374012"
"echo_2.11","788","0.007899511605501175"
"kernel_2.11","3221","0.03228975459933281"
"channels_2.11","3331","0.03339247778058052"
"scala-kernel_2.11.12","3161","0.03168826922774315"
"interpreter_2.11","3287","0.032951388508081436"
"echo-interpreter_2.12","135","0.0013533427845686674"
"protocol_2.12","2715","0.02721722610294819"
"interpreter-api_2.12","3105","0.031126882880926132"
"scala-interpreter_2.11.12","3173","0.03180856630206108"
"logger_2.12","2639","0.026455344632267952"
"test_2.11","472","0.004731687251478434"
"scala-kernel_2.12.7","1122","0.011247782036662102"
"scala-kernel-api_2.12.7","1093","0.010957064107060432"
"test_2.12","764","0.007658917456865311"
"scala-interpreter_2.12.7","1099","0.011017212644219398"
"ammonite-spark_2.12","844","0.008460898883640766"
"spark-stubs_24_2.12","687","0.0068870107643306255"
"spark-stubs_20_2.11","631","0.006325624417513609"
"spark-stubs_24_2.11","423","0.004240474198013544"
"scala-kernel_2.12.8","1924","0.01928764022886753"
"scala-kernel-api_2.12.8","1928","0.019327739253640175"
"almond-rx_2.11","426","0.004270548466593027"
"scala-interpreter_2.12.8","1925","0.019297664985060692"
"almond-rx_2.12","975","0.009774141944944859"
"almond-spark_2.12","1076","0.010786643251776695"
"jupyter-api_2.12","1649","0.016530830413103104"
"jupyter-api_2.11","2196","0.022014375776052475"
"kernel_2.13.0-M5","43","4.3106472003273666E-4"
"interpreter_2.13.0-M5","44","4.410895053297281E-4"
"protocol_2.13.0-M5","43","4.3106472003273666E-4"
"jupyter-api_2.13.0-M5","44","4.410895053297281E-4"
"scala-kernel-api_2.13.0-M5","44","4.410895053297281E-4"
"test_2.13.0-M5","43","4.3106472003273666E-4"
"echo_2.13.0-M5","44","4.410895053297281E-4"
"scala-interpreter_2.13.0-M5","44","4.410895053297281E-4"
"interpreter-api_2.13.0-M5","45","4.5111426152288914E-4"
"scala-kernel_2.13.0-M5","40","4.009904514532536E-4"
"logger_2.13.0-M5","45","4.5111426152288914E-4"
"channels_2.13.0-M5","45","4.5111426152288914E-4"
"interpreter_2.13","668","0.006696540396660566"
"channels_2.13","680","0.0068168374709784985"
"test_2.13","335","0.003358294954523444"
"scala-interpreter_2.13.0","469","0.004701612982898951"
"scala-kernel-api_2.13.0","478","0.0047918357886374"
"scala-kernel_2.13.0","470","0.004711637739092112"
"logger_2.13","674","0.006756688933819532"
"kernel_2.13","673","0.006746664177626371"
"echo_2.13","335","0.003358294954523444"
"interpreter-api_2.13","682","0.0068368869833648205"
"jupyter-api_2.13","678","0.0067967879585921764"
"protocol_2.13","666","0.006676490884274244"
"scala-kernel_2.12.10","398","0.0039898548275232315"
"scala-kernel_2.12.9","292","0.002927230205386877"
"scala-interpreter_2.13.1","365","0.003659037873148918"
"scala-interpreter_2.12.10","421","0.004220424219965935"
"scala-interpreter_2.12.9","292","0.002927230205386877"
"scala-kernel-api_2.12.9","293","0.002937254961580038"
"scala-kernel-api_2.12.10","430","0.004310647491365671"
"scala-kernel-api_2.13.1","385","0.0038595329970121384"
"scala-kernel_2.13.1","367","0.00367908738553524"
"protocol-codecs_2.12","700","0.007017332594841719"
"spark-stubs_30_2.12","46","4.6113901771605015E-4"
"protocol-codecs_2.13","239","0.0023959178943187"
