"ammonite-spark_2.11","536","0.004456676077097654"
"spark-stubs_2.11","73","6.06972724199295E-4"
"echo-kernel_2.12","85","7.067490369081497E-4"
"echo_2.12","579","0.004814208019524813"
"kernel_2.12","1932","0.0160639900714159"
"scala-kernel_2.12.6","707","0.005878488998860121"
"channels_2.12","1917","0.015939269214868546"
"scala-kernel-api_2.12.6","707","0.005878488998860121"
"scala-kernel-api_2.11.12","8192","0.06811397522687912"
"interpreter_2.12","1930","0.016047360375523567"
"almond-spark_2.11","1298","0.010792473331093788"
"echo-interpreter_2.11","85","7.067490369081497E-4"
"protocol_2.11","8220","0.0683467909693718"
"interpreter-api_2.11","20971","0.17436745762825012"
"scala-interpreter_2.12.6","735","0.006111300550401211"
"echo-kernel_2.11","82","6.81804958730936E-4"
"logger_2.11","8166","0.06789779663085938"
"echo_2.11","548","0.004556452389806509"
"kernel_2.11","8184","0.06804746389389038"
"channels_2.11","8248","0.06857959926128387"
"scala-kernel_2.11.12","8139","0.06767329573631287"
"interpreter_2.11","8201","0.06818880885839462"
"echo-interpreter_2.12","85","7.067490369081497E-4"
"protocol_2.12","1924","0.015997473150491714"
"interpreter-api_2.12","2012","0.016729164868593216"
"scala-interpreter_2.11.12","8157","0.06782296299934387"
"logger_2.12","1840","0.015299038030207157"
"test_2.11","339","0.0028186815325170755"
"scala-kernel_2.12.7","464","0.0038580182008445263"
"scala-kernel-api_2.12.7","490","0.00407420052215457"
"test_2.12","382","0.0031762132421135902"
"scala-interpreter_2.12.7","468","0.003891277126967907"
"ammonite-spark_2.12","707","0.005878488998860121"
"spark-stubs_24_2.12","481","0.003999368287622929"
"spark-stubs_20_2.11","520","0.004323641303926706"
"spark-stubs_24_2.11","388","0.0032261013984680176"
"scala-kernel_2.12.8","1444","0.012006418779492378"
"scala-kernel-api_2.12.8","1503","0.012496985495090485"
"almond-rx_2.11","317","0.002635758137330413"
"scala-interpreter_2.12.8","1454","0.012089566327631474"
"almond-rx_2.12","399","0.003317563096061349"
"almond-spark_2.12","570","0.004739375784993172"
"jupyter-api_2.12","1093","0.009087961167097092"
"jupyter-api_2.11","3388","0.028170185163617134"
"kernel_2.13.0-M5","31","2.577555424068123E-4"
"interpreter_2.13.0-M5","31","2.577555424068123E-4"
"protocol_2.13.0-M5","31","2.577555424068123E-4"
"jupyter-api_2.13.0-M5","31","2.577555424068123E-4"
"scala-kernel-api_2.13.0-M5","30","2.494408399797976E-4"
"test_2.13.0-M5","30","2.494408399797976E-4"
"echo_2.13.0-M5","31","2.577555424068123E-4"
"scala-interpreter_2.13.0-M5","30","2.494408399797976E-4"
"interpreter-api_2.13.0-M5","31","2.577555424068123E-4"
"scala-kernel_2.13.0-M5","30","2.494408399797976E-4"
"logger_2.13.0-M5","30","2.494408399797976E-4"
"channels_2.13.0-M5","32","2.6607021572999656E-4"
"interpreter_2.13","174","0.0014467568835243583"
"channels_2.13","174","0.0014467568835243583"
"test_2.13","98","8.148400811478496E-4"
"scala-interpreter_2.13.0","175","0.0014550714986398816"
"scala-kernel-api_2.13.0","174","0.0014467568835243583"
"scala-kernel_2.13.0","173","0.001438442151993513"
"logger_2.13","174","0.0014467568835243583"
"kernel_2.13","174","0.0014467568835243583"
"echo_2.13","99","8.231547544710338E-4"
"interpreter-api_2.13","176","0.0014633862301707268"
"jupyter-api_2.13","176","0.0014633862301707268"
"protocol_2.13","174","0.0014467568835243583"
